TransactionID,Product,Category,Price,Quantity Sold,Total Sale Value,Customer Age,Customer Gender,Purchase Date,Payment Method,Store Location,Discount Applied (%),Net Sale Value
6020,Sofa,Furniture,39.52,3,118.56,69,Female,2021-02-16,Cash,Seattle,3,115.0
6021,Sofa,Furniture,365.66,2,731.32,41,Male,2023-12-07,PayPal,Houston,30,511.92
6022,Makeup Kit,Beauty,167.04,10,1670.3999999999999,26,Male,2015-10-28,Credit Card,San Francisco,48,868.61
6023,Bread,Groceries,440.61,8,3524.88,54,Male,2018-11-29,PayPal,Chicago,2,3454.38
6024,Jeans,Apparel,131.59,9,1184.31,35,Male,2017-05-14,Credit Card,Los Angeles,36,757.96
6025,Eggs,Groceries,288.12,8,2304.96,43,Male,2021-06-19,Cash,Los Angeles,14,1982.27
6026,Desk,Furniture,418.46,2,836.92,24,Female,2022-01-30,PayPal,Chicago,4,803.44
6027,Milk,Groceries,8.97,4,35.88,62,Male,2016-03-13,Cash,Chicago,42,20.81
6028,Chair,Furniture,399.73,1,399.73,54,Female,2019-04-16,Gift Card,New York,32,271.82
6029,Smartphone,Electronics,473.32,3,1419.96,26,Female,2016-01-04,PayPal,Chicago,45,780.98
6030,Vegetables,Groceries,33.89,5,169.45,18,Female,2023-12-28,PayPal,Chicago,41,99.98
6031,Shampoo,Beauty,272.78,4,1091.12,41,Male,2019-12-16,PayPal,Seattle,38,676.49
6032,Tablet,Electronics,492.94,8,3943.52,53,Female,2017-06-23,PayPal,San Francisco,31,2721.03
6033,Smartphone,Electronics,143.69,1,143.69,31,Male,2018-10-22,Gift Card,Chicago,46,77.59
6034,Bed,Furniture,198.3,4,793.2,69,Female,2018-10-27,Credit Card,Chicago,31,547.31
6035,Eggs,Groceries,405.56,8,3244.48,52,Male,2015-12-09,Gift Card,Chicago,23,2498.25
6036,Shampoo,Beauty,424.83,4,1699.32,46,Female,2020-01-25,Credit Card,Seattle,42,985.61
6037,Perfume,Beauty,263.11,2,526.22,44,Female,2022-01-12,Credit Card,San Francisco,5,499.91
6038,Shoes,Apparel,89.4,10,894.0,36,Female,2018-06-04,PayPal,Chicago,30,625.8
6039,Lotion,Beauty,238.7,3,716.0999999999999,41,Female,2022-06-18,Credit Card,Seattle,23,551.4
6040,Milk,Groceries,461.52,3,1384.56,63,Female,2014-11-07,Credit Card,Houston,39,844.58
6041,T-shirt,Apparel,232.7,10,2327.0,25,Female,2021-10-15,Cash,Houston,28,1675.44
6042,Nail Polish,Beauty,463.38,2,926.76,33,Male,2023-08-06,Gift Card,Houston,19,750.68
6043,Smartphone,Electronics,493.98,9,4445.82,67,Male,2021-02-11,Credit Card,Houston,36,2845.32
6044,Sweater,Apparel,303.27,8,2426.16,45,Male,2015-10-16,Cash,Chicago,2,2377.64
6045,Vegetables,Groceries,312.25,7,2185.75,18,Male,2022-07-24,Credit Card,New York,30,1530.02
6046,Perfume,Beauty,32.9,5,164.5,70,Male,2016-09-01,PayPal,Chicago,31,113.5
6047,Shampoo,Beauty,469.5,5,2347.5,26,Male,2018-06-03,Credit Card,Chicago,22,1831.05
6048,Sofa,Furniture,350.34,2,700.68,56,Male,2021-12-07,PayPal,Chicago,1,693.67
6049,Bed,Furniture,113.66,6,681.96,61,Female,2018-06-15,PayPal,San Francisco,25,511.47
6050,Dining Table,Furniture,16.67,1,16.67,64,Male,2018-03-07,PayPal,San Francisco,34,11.0
6051,Sofa,Furniture,128.11,7,896.7700000000001,39,Female,2014-12-29,Gift Card,Chicago,48,466.32
6052,Chair,Furniture,118.79,4,475.16,27,Male,2022-10-20,Credit Card,Los Angeles,15,403.89
6053,Dining Table,Furniture,449.89,10,4498.9,37,Female,2024-07-07,PayPal,Los Angeles,46,2429.41
6054,Fruits,Groceries,143.3,7,1003.1000000000001,52,Female,2021-10-07,Credit Card,Houston,10,902.79
6055,Sofa,Furniture,422.5,6,2535.0,32,Female,2017-09-01,Credit Card,Chicago,37,1597.05
6056,Jeans,Apparel,181.53,2,363.06,25,Female,2014-11-09,PayPal,New York,41,214.21
6057,Smartphone,Electronics,318.77,10,3187.7,53,Male,2020-07-05,PayPal,Seattle,27,2327.02
6058,Perfume,Beauty,398.48,4,1593.92,31,Male,2019-03-15,Credit Card,Seattle,3,1546.1
6059,Dining Table,Furniture,187.0,6,1122.0,53,Female,2024-09-21,PayPal,Houston,48,583.44
6060,Perfume,Beauty,12.06,3,36.18,64,Male,2019-04-03,PayPal,Chicago,42,20.98
6061,Laptop,Electronics,317.22,8,2537.76,48,Male,2017-01-13,Cash,New York,35,1649.54
6062,T-shirt,Apparel,189.56,5,947.8,36,Male,2020-03-06,Credit Card,New York,43,540.25
6063,Bread,Groceries,400.62,6,2403.7200000000003,18,Female,2018-11-09,Credit Card,Seattle,30,1682.6
6064,Shampoo,Beauty,382.95,4,1531.8,55,Male,2020-05-20,PayPal,San Francisco,46,827.17
6065,Shampoo,Beauty,69.33,5,346.65,60,Male,2020-05-04,Gift Card,Houston,12,305.05
6066,Jacket,Apparel,226.88,7,1588.1599999999999,30,Female,2019-10-17,PayPal,San Francisco,46,857.61
6067,Shoes,Apparel,104.68,4,418.72,45,Female,2020-02-14,Cash,San Francisco,37,263.79
6068,Chair,Furniture,239.99,2,479.98,57,Female,2019-07-25,PayPal,Houston,49,244.79
6069,Chair,Furniture,409.17,7,2864.19,55,Male,2018-09-30,Cash,New York,2,2806.91
6070,Headphones,Electronics,370.56,6,2223.36,60,Female,2019-06-26,Gift Card,New York,16,1867.62
6071,Fruits,Groceries,8.11,2,16.22,56,Female,2017-06-10,PayPal,San Francisco,20,12.98
6072,Chair,Furniture,340.66,10,3406.6000000000004,46,Female,2017-10-24,Credit Card,Chicago,12,2997.81
6073,Dining Table,Furniture,487.21,5,2436.0499999999997,65,Male,2017-10-21,Gift Card,Seattle,28,1753.96
6074,Makeup Kit,Beauty,32.34,1,32.34,35,Male,2023-07-04,PayPal,Los Angeles,7,30.08
6075,Bread,Groceries,126.99,7,888.93,41,Female,2017-06-29,PayPal,San Francisco,23,684.48
6076,Tablet,Electronics,323.49,9,2911.41,45,Male,2016-02-17,Gift Card,Seattle,48,1513.93
6077,Milk,Groceries,405.15,1,405.15,20,Female,2018-07-21,Cash,New York,44,226.88
6078,Perfume,Beauty,70.83,9,637.47,70,Female,2016-02-07,Gift Card,Seattle,3,618.35
6079,Fruits,Groceries,389.32,2,778.64,30,Male,2021-07-07,Cash,Seattle,36,498.33
6080,Desk,Furniture,336.28,5,1681.3999999999999,49,Male,2015-06-15,PayPal,Chicago,32,1143.35
6081,Dining Table,Furniture,418.34,5,2091.7,39,Male,2023-02-15,Gift Card,San Francisco,38,1296.85
6082,Jacket,Apparel,95.94,2,191.88,40,Male,2024-08-15,Gift Card,Houston,21,151.59
6083,Fruits,Groceries,465.02,4,1860.08,70,Female,2020-05-08,PayPal,Chicago,32,1264.85
6084,Smartphone,Electronics,63.77,1,63.77,60,Female,2019-03-26,Cash,Seattle,39,38.9
6085,Shoes,Apparel,322.29,3,966.8700000000001,40,Female,2016-08-06,Credit Card,New York,12,850.85
6086,Eggs,Groceries,231.0,4,924.0,36,Male,2016-06-30,Cash,Houston,14,794.64
6087,Nail Polish,Beauty,315.33,6,1891.98,33,Female,2017-04-22,Credit Card,San Francisco,19,1532.5
6088,Tablet,Electronics,74.96,6,449.76,64,Male,2021-04-02,PayPal,Seattle,16,377.8
6089,Tablet,Electronics,222.31,6,1333.8600000000001,42,Female,2019-09-13,Cash,New York,48,693.61
6090,Dining Table,Furniture,107.74,1,107.74,28,Female,2019-07-20,Credit Card,Chicago,49,54.95
6091,Shampoo,Beauty,360.61,3,1081.83,57,Female,2024-07-14,PayPal,Houston,18,887.1
6092,Perfume,Beauty,112.7,6,676.2,65,Male,2018-08-26,Credit Card,Houston,38,419.24
6093,Laptop,Electronics,466.06,5,2330.3,69,Male,2023-08-31,Credit Card,Seattle,40,1398.18
6094,Shampoo,Beauty,375.74,3,1127.22,70,Female,2021-12-09,Credit Card,Seattle,36,721.42
6095,Headphones,Electronics,494.51,4,1978.04,53,Female,2016-04-07,PayPal,Chicago,22,1542.87
6096,Shampoo,Beauty,109.19,10,1091.9,46,Male,2020-07-07,Cash,New York,35,709.74
6097,Fruits,Groceries,22.15,2,44.3,29,Female,2016-02-28,Gift Card,Houston,50,22.15
6098,Desk,Furniture,427.82,6,2566.92,51,Female,2019-06-10,Credit Card,Seattle,24,1950.86
6099,Sofa,Furniture,78.16,5,390.79999999999995,42,Male,2015-03-18,PayPal,Chicago,31,269.65
6100,Nail Polish,Beauty,158.37,1,158.37,46,Female,2019-06-08,Credit Card,New York,23,121.94
6101,Sofa,Furniture,32.39,2,64.78,63,Male,2020-11-17,Gift Card,Los Angeles,11,57.65
6102,Smartwatch,Electronics,248.91,8,1991.28,25,Female,2024-01-08,Gift Card,Houston,42,1154.94
6103,Bed,Furniture,398.31,9,3584.79,28,Female,2017-04-14,Gift Card,Chicago,28,2581.05
6104,Vegetables,Groceries,431.89,1,431.89,21,Female,2017-04-02,Gift Card,San Francisco,31,298.0
6105,Bed,Furniture,145.64,4,582.56,42,Female,2016-10-17,Cash,Chicago,43,332.06
6106,T-shirt,Apparel,231.37,10,2313.7,28,Female,2022-03-06,Credit Card,Chicago,26,1712.14
6107,Bread,Groceries,77.08,10,770.8,22,Male,2021-12-17,PayPal,New York,22,601.22
6108,Vegetables,Groceries,370.47,4,1481.88,59,Female,2023-05-31,PayPal,Los Angeles,45,815.03
6109,Sofa,Furniture,419.15,4,1676.6,68,Male,2014-11-03,Cash,San Francisco,2,1643.07
6110,Bed,Furniture,203.82,6,1222.92,55,Male,2015-04-01,Credit Card,Houston,7,1137.32
6111,Perfume,Beauty,201.9,3,605.7,19,Male,2019-11-16,PayPal,Seattle,5,575.41
6112,T-shirt,Apparel,110.86,8,886.88,65,Female,2022-08-31,Cash,Seattle,45,487.78
6113,Eggs,Groceries,434.43,10,4344.3,50,Female,2017-03-17,PayPal,Chicago,30,3041.01
6114,Lotion,Beauty,278.05,9,2502.4500000000003,36,Female,2020-03-18,Gift Card,New York,23,1926.89
6115,Smartwatch,Electronics,345.85,1,345.85,27,Male,2017-12-31,Gift Card,Houston,49,176.38
6116,Eggs,Groceries,359.53,4,1438.12,29,Female,2020-03-08,Credit Card,Los Angeles,29,1021.07
6117,Eggs,Groceries,230.06,4,920.24,58,Female,2022-08-01,Cash,Houston,44,515.33
6118,Sweater,Apparel,278.5,1,278.5,21,Female,2024-08-27,Credit Card,Houston,30,194.95
6119,Shampoo,Beauty,297.63,8,2381.04,43,Male,2017-05-25,PayPal,Los Angeles,0,2381.04
6120,Chair,Furniture,347.73,9,3129.57,31,Female,2016-06-07,Credit Card,Chicago,33,2096.81
6121,Lotion,Beauty,14.53,9,130.76999999999998,29,Male,2016-07-03,Cash,Seattle,4,125.54
6122,Headphones,Electronics,34.5,3,103.5,26,Female,2016-01-29,PayPal,Seattle,7,96.25
6123,Shampoo,Beauty,280.96,10,2809.6,30,Male,2019-07-16,Gift Card,Houston,11,2500.54
6124,Smartphone,Electronics,212.27,7,1485.89,51,Female,2021-12-22,Gift Card,Seattle,38,921.25
6125,Shampoo,Beauty,101.11,3,303.33,19,Male,2020-02-11,Cash,Houston,13,263.9
6126,T-shirt,Apparel,56.99,3,170.97,53,Female,2015-03-21,Cash,San Francisco,17,141.91
6127,Fruits,Groceries,238.11,1,238.11,56,Male,2024-02-06,PayPal,New York,49,121.44
6128,Vegetables,Groceries,369.85,4,1479.4,54,Female,2018-09-08,Credit Card,Los Angeles,8,1361.05
6129,Tablet,Electronics,196.86,10,1968.6000000000001,36,Female,2018-11-16,Gift Card,Los Angeles,38,1220.53
6130,T-shirt,Apparel,293.12,7,2051.84,21,Male,2020-11-30,Gift Card,Houston,21,1620.95
6131,Sweater,Apparel,230.3,10,2303.0,62,Female,2016-05-05,PayPal,Houston,10,2072.7
6132,Nail Polish,Beauty,95.62,3,286.86,55,Female,2020-08-20,Gift Card,Los Angeles,15,243.83
6133,Shoes,Apparel,109.45,8,875.6,41,Female,2015-03-16,PayPal,Los Angeles,32,595.41
6134,T-shirt,Apparel,56.47,1,56.47,44,Male,2018-01-25,Credit Card,San Francisco,38,35.01
6135,Chair,Furniture,97.03,7,679.21,49,Male,2024-09-03,Cash,Chicago,16,570.54
6136,Headphones,Electronics,258.05,3,774.1500000000001,30,Male,2023-10-20,Gift Card,Seattle,19,627.06
6137,Dining Table,Furniture,275.7,9,2481.2999999999997,60,Female,2023-11-20,Cash,Los Angeles,9,2257.98
6138,Laptop,Electronics,397.58,4,1590.32,25,Male,2024-05-28,Gift Card,Los Angeles,18,1304.06
6139,Smartwatch,Electronics,32.17,5,160.85000000000002,24,Male,2016-04-16,Gift Card,Los Angeles,46,86.86
6140,Smartwatch,Electronics,238.11,10,2381.1000000000004,62,Female,2020-05-13,Cash,Seattle,22,1857.26
6141,Jeans,Apparel,276.09,1,276.09,33,Female,2023-06-03,Cash,San Francisco,36,176.7
6142,Chair,Furniture,298.34,3,895.02,66,Male,2016-01-21,Credit Card,Houston,43,510.16
6143,Perfume,Beauty,488.77,3,1466.31,52,Male,2017-03-14,Credit Card,Los Angeles,45,806.47
6144,Shoes,Apparel,287.66,1,287.66,27,Male,2022-04-30,PayPal,Los Angeles,37,181.23
6145,Shoes,Apparel,295.08,5,1475.3999999999999,54,Female,2015-01-10,PayPal,Chicago,36,944.26
6146,Bread,Groceries,312.3,8,2498.4,57,Male,2020-02-18,PayPal,Chicago,22,1948.75
6147,Smartwatch,Electronics,452.28,1,452.28,40,Male,2015-09-19,Gift Card,Chicago,31,312.07
6148,Milk,Groceries,274.34,10,2743.3999999999996,38,Female,2021-04-10,Gift Card,Houston,16,2304.46
6149,Laptop,Electronics,90.47,4,361.88,23,Female,2021-03-23,Gift Card,San Francisco,5,343.79
6150,Makeup Kit,Beauty,297.35,9,2676.15,63,Female,2015-06-03,Credit Card,Chicago,6,2515.58
6151,Sofa,Furniture,348.2,8,2785.6,49,Male,2022-04-03,Credit Card,Seattle,35,1810.64
6152,Sweater,Apparel,81.29,7,569.0300000000001,27,Female,2015-06-13,Credit Card,Seattle,29,404.01
6153,Desk,Furniture,102.87,3,308.61,46,Male,2015-04-25,Gift Card,Seattle,0,308.61
6154,Eggs,Groceries,274.09,2,548.18,24,Male,2024-01-22,PayPal,New York,13,476.92
6155,Milk,Groceries,396.31,5,1981.55,54,Male,2024-01-13,Gift Card,Houston,48,1030.41
6156,Shoes,Apparel,214.88,4,859.52,38,Female,2022-08-15,PayPal,Seattle,0,859.52
6157,Sofa,Furniture,477.22,7,3340.54,62,Female,2020-07-21,Gift Card,San Francisco,24,2538.81
6158,Desk,Furniture,312.47,1,312.47,60,Female,2017-12-17,Gift Card,Seattle,15,265.6
6159,Milk,Groceries,35.8,7,250.59999999999997,55,Female,2016-12-17,Credit Card,New York,4,240.58
6160,Shampoo,Beauty,25.85,8,206.8,25,Female,2022-12-15,Gift Card,Seattle,7,192.32
6161,Bread,Groceries,23.25,1,23.25,47,Female,2017-02-14,PayPal,San Francisco,22,18.14
6162,Smartwatch,Electronics,34.31,4,137.24,31,Female,2022-02-25,PayPal,Los Angeles,13,119.4
6163,Jacket,Apparel,416.48,3,1249.44,18,Male,2019-08-26,PayPal,Chicago,10,1124.5
6164,Desk,Furniture,85.66,4,342.64,59,Male,2022-03-08,PayPal,New York,7,318.66
6165,Nail Polish,Beauty,430.31,4,1721.24,31,Female,2021-11-23,Credit Card,New York,42,998.32
6166,Milk,Groceries,21.34,5,106.7,49,Female,2024-03-23,Credit Card,Houston,6,100.3
6167,Sweater,Apparel,369.85,10,3698.5,59,Female,2017-12-29,PayPal,Houston,45,2034.18
6168,Smartphone,Electronics,370.91,7,2596.3700000000003,37,Female,2016-07-14,Credit Card,Houston,1,2570.41
6169,Milk,Groceries,274.54,9,2470.86,48,Female,2022-04-02,Cash,New York,2,2421.44
6170,Perfume,Beauty,190.94,10,1909.4,62,Female,2016-02-25,PayPal,San Francisco,35,1241.11
6171,Desk,Furniture,480.58,7,3364.06,62,Female,2020-10-09,Gift Card,Seattle,17,2792.17
6172,Lotion,Beauty,284.0,5,1420.0,42,Male,2016-01-11,Gift Card,Houston,11,1263.8
6173,Bread,Groceries,496.84,10,4968.4,64,Female,2022-07-03,Cash,New York,50,2484.2
6174,Bed,Furniture,487.18,5,2435.9,55,Female,2021-03-08,Gift Card,Los Angeles,14,2094.87
6175,Shoes,Apparel,228.59,2,457.18,23,Female,2023-07-03,Credit Card,Los Angeles,37,288.02
6176,Eggs,Groceries,143.39,9,1290.5099999999998,46,Female,2020-05-04,PayPal,New York,42,748.5
6177,Dining Table,Furniture,62.42,10,624.2,55,Male,2015-11-07,PayPal,Los Angeles,5,592.99
6178,Jeans,Apparel,346.66,7,2426.6200000000003,45,Female,2020-06-26,Gift Card,Los Angeles,6,2281.02
6179,Bed,Furniture,300.44,5,1502.2,37,Female,2018-06-17,PayPal,Houston,24,1141.67
6180,Dining Table,Furniture,43.0,5,215.0,57,Male,2024-08-21,PayPal,San Francisco,47,113.95
6181,Tablet,Electronics,64.56,6,387.36,46,Female,2016-05-27,Credit Card,San Francisco,49,197.55
6182,Jacket,Apparel,329.26,4,1317.04,56,Female,2015-09-17,Credit Card,Seattle,46,711.2
6183,Lotion,Beauty,285.66,5,1428.3000000000002,33,Female,2021-04-05,PayPal,San Francisco,28,1028.38
6184,Tablet,Electronics,370.56,4,1482.24,27,Female,2017-11-30,PayPal,Los Angeles,29,1052.39
6185,Dining Table,Furniture,298.28,9,2684.5199999999995,53,Female,2022-07-15,Cash,Chicago,12,2362.38
6186,Tablet,Electronics,444.51,10,4445.1,21,Female,2020-04-06,Cash,Houston,15,3778.34
6187,Shoes,Apparel,185.16,3,555.48,53,Female,2023-02-22,Cash,Houston,22,433.27
6188,Fruits,Groceries,414.21,3,1242.6299999999999,18,Female,2015-08-09,Cash,Los Angeles,26,919.55
6189,Fruits,Groceries,189.77,2,379.54,59,Female,2022-01-05,Gift Card,New York,26,280.86
6190,Shoes,Apparel,50.8,1,50.8,45,Female,2017-03-09,Cash,Chicago,38,31.5
6191,Milk,Groceries,94.2,9,847.8000000000001,21,Female,2017-12-17,Credit Card,Seattle,31,584.98
6192,Bed,Furniture,18.92,5,94.60000000000001,57,Male,2020-12-27,Credit Card,Seattle,10,85.14
6193,Shampoo,Beauty,406.0,8,3248.0,20,Female,2018-04-04,Credit Card,San Francisco,18,2663.36
6194,Nail Polish,Beauty,351.81,2,703.62,25,Male,2020-02-04,PayPal,Chicago,2,689.55
6195,Shoes,Apparel,480.71,6,2884.2599999999998,70,Male,2024-06-28,Credit Card,San Francisco,21,2278.57
6196,Milk,Groceries,365.4,4,1461.6,30,Male,2017-05-12,Gift Card,Los Angeles,47,774.65
6197,Dining Table,Furniture,479.09,5,2395.45,29,Female,2019-03-16,Gift Card,San Francisco,21,1892.41
6198,Desk,Furniture,383.57,9,3452.13,36,Female,2018-05-27,Cash,New York,10,3106.92
6199,Milk,Groceries,260.7,9,2346.2999999999997,49,Male,2019-09-06,PayPal,Seattle,6,2205.52
6200,Laptop,Electronics,156.25,2,312.5,21,Female,2022-01-12,PayPal,Seattle,50,156.25
6201,Makeup Kit,Beauty,434.48,4,1737.92,42,Male,2017-06-12,PayPal,New York,9,1581.51
6202,Jacket,Apparel,194.54,7,1361.78,66,Female,2018-07-04,PayPal,San Francisco,9,1239.22
6203,Shoes,Apparel,26.42,4,105.68,68,Male,2021-05-09,Credit Card,Chicago,15,89.83
6204,Headphones,Electronics,471.78,5,2358.8999999999996,38,Female,2020-01-27,Credit Card,Los Angeles,50,1179.45
6205,Eggs,Groceries,163.25,7,1142.75,18,Female,2021-07-07,Gift Card,New York,31,788.5
6206,Perfume,Beauty,367.83,3,1103.49,40,Female,2023-11-17,Gift Card,San Francisco,33,739.34
6207,Sofa,Furniture,472.75,5,2363.75,42,Female,2023-03-14,Gift Card,San Francisco,27,1725.54
6208,Laptop,Electronics,310.96,2,621.92,31,Male,2017-06-12,PayPal,Seattle,46,335.84
6209,Shoes,Apparel,210.04,6,1260.24,64,Male,2021-04-17,Cash,New York,5,1197.23
6210,Smartphone,Electronics,404.09,5,2020.4499999999998,65,Female,2021-03-10,Gift Card,Chicago,29,1434.52
6211,Smartwatch,Electronics,365.79,2,731.58,25,Female,2019-10-19,Cash,Seattle,44,409.68
6212,Makeup Kit,Beauty,423.89,7,2967.23,58,Male,2014-11-17,Gift Card,Chicago,37,1869.35
6213,Smartwatch,Electronics,68.41,3,205.23,30,Female,2021-03-15,Cash,Chicago,50,102.61
6214,Shampoo,Beauty,265.21,7,1856.4699999999998,43,Male,2019-04-29,PayPal,New York,16,1559.43
6215,Shoes,Apparel,235.19,4,940.76,63,Female,2017-01-06,Credit Card,San Francisco,18,771.42
6216,Chair,Furniture,190.21,1,190.21,63,Male,2015-05-22,PayPal,New York,47,100.81
6217,Lotion,Beauty,181.1,6,1086.6,69,Male,2015-11-02,Credit Card,San Francisco,24,825.82
6218,Jacket,Apparel,115.47,3,346.40999999999997,68,Female,2016-06-03,Credit Card,San Francisco,23,266.74
6219,Smartphone,Electronics,197.21,7,1380.47,62,Female,2017-03-30,Credit Card,Chicago,12,1214.81
6220,Makeup Kit,Beauty,184.54,10,1845.3999999999999,54,Male,2023-12-02,Gift Card,Seattle,38,1144.15
6221,Fruits,Groceries,210.21,5,1051.05,48,Female,2021-04-15,Credit Card,Houston,45,578.08
6222,Fruits,Groceries,393.31,4,1573.24,44,Female,2023-06-22,Gift Card,Los Angeles,0,1573.24
6223,Desk,Furniture,365.01,8,2920.08,40,Female,2020-09-24,Cash,Chicago,41,1722.85
6224,Jacket,Apparel,443.27,1,443.27,70,Female,2022-02-13,Credit Card,Los Angeles,8,407.81
6225,Jeans,Apparel,120.65,8,965.2,33,Female,2018-01-18,Gift Card,San Francisco,36,617.73
6226,Bed,Furniture,20.88,7,146.16,68,Female,2023-08-07,Gift Card,New York,24,111.08
6227,Smartphone,Electronics,433.56,5,2167.8,29,Female,2019-03-31,Gift Card,Seattle,9,1972.7
6228,Sweater,Apparel,392.56,1,392.56,37,Male,2020-05-20,Cash,Seattle,27,286.57
6229,Vegetables,Groceries,426.22,7,2983.54,56,Female,2024-02-04,PayPal,Chicago,48,1551.44
6230,Laptop,Electronics,136.13,10,1361.3,54,Female,2017-04-11,PayPal,New York,38,844.01
6231,Sofa,Furniture,220.59,6,1323.54,54,Male,2017-08-18,PayPal,Los Angeles,32,900.01
6232,Makeup Kit,Beauty,170.71,5,853.5500000000001,48,Male,2024-07-11,Cash,New York,30,597.49
6233,Chair,Furniture,155.07,5,775.3499999999999,18,Female,2018-06-12,Credit Card,Los Angeles,3,752.09
6234,Tablet,Electronics,468.34,5,2341.7,35,Male,2020-07-11,Gift Card,Seattle,25,1756.27
6235,Sweater,Apparel,51.95,5,259.75,68,Male,2023-11-18,Cash,Houston,24,197.41
6236,Dining Table,Furniture,15.37,5,76.85,28,Male,2023-12-26,Gift Card,New York,38,47.65
6237,Nail Polish,Beauty,474.99,2,949.98,55,Female,2022-12-10,Credit Card,New York,15,807.48
6238,Bread,Groceries,442.22,8,3537.76,31,Female,2021-07-08,Gift Card,Chicago,12,3113.23
6239,Perfume,Beauty,450.65,1,450.65,51,Female,2016-06-04,Credit Card,Chicago,45,247.86
6240,Tablet,Electronics,378.05,3,1134.15,60,Female,2018-08-27,PayPal,New York,32,771.22
6241,T-shirt,Apparel,455.5,2,911.0,35,Male,2015-09-05,PayPal,San Francisco,17,756.13
6242,Smartwatch,Electronics,5.52,7,38.64,20,Male,2016-11-02,Credit Card,Seattle,43,22.02
6243,Lotion,Beauty,405.62,9,3650.58,21,Male,2023-08-01,Credit Card,San Francisco,47,1934.81
6244,Jeans,Apparel,336.66,3,1009.98,25,Male,2018-08-06,PayPal,Chicago,28,727.19
6245,Bread,Groceries,495.54,1,495.54,29,Male,2016-04-06,PayPal,Seattle,12,436.08
6246,Shampoo,Beauty,333.63,2,667.26,38,Female,2023-12-08,Gift Card,Chicago,31,460.41
6247,Laptop,Electronics,66.77,8,534.16,21,Female,2019-06-07,Credit Card,New York,48,277.76
6248,Chair,Furniture,466.46,7,3265.22,18,Female,2017-05-13,PayPal,Los Angeles,3,3167.26
6249,Bread,Groceries,203.44,4,813.76,34,Male,2015-10-06,Credit Card,Los Angeles,32,553.36
6250,Sofa,Furniture,156.21,1,156.21,34,Male,2017-04-15,PayPal,San Francisco,0,156.21
6251,Headphones,Electronics,374.39,9,3369.5099999999998,41,Male,2019-08-06,PayPal,Seattle,19,2729.3
6252,Smartwatch,Electronics,229.53,4,918.12,34,Female,2015-01-02,Credit Card,New York,12,807.95
6253,Jeans,Apparel,185.6,10,1856.0,24,Female,2017-02-16,PayPal,Chicago,4,1781.76
6254,Smartphone,Electronics,98.71,9,888.39,68,Female,2021-05-16,PayPal,Los Angeles,45,488.61
6255,Nail Polish,Beauty,252.0,7,1764.0,51,Female,2022-05-25,PayPal,Los Angeles,43,1005.48
6256,Headphones,Electronics,388.87,4,1555.48,25,Female,2024-08-14,PayPal,Houston,0,1555.48
6257,Vegetables,Groceries,417.44,8,3339.52,27,Female,2018-05-29,PayPal,Houston,14,2871.99
6258,Eggs,Groceries,77.68,8,621.44,56,Male,2019-04-05,PayPal,San Francisco,11,553.08
6259,Desk,Furniture,281.52,3,844.56,45,Male,2021-01-23,Gift Card,New York,43,481.4
6260,Shoes,Apparel,34.87,3,104.60999999999999,26,Female,2021-09-13,Cash,Houston,38,64.86
6261,Smartwatch,Electronics,394.41,6,2366.46,45,Female,2016-07-16,Credit Card,Houston,21,1869.5
