SaleID,Book Title,Genre,Price,Quantity Sold,Customer Age,Customer Gender,Purchase Date,Payment Method,Store Location
3269,Function-based encompassing process improvement,Fiction,37.75,5,50,Female,5/19/2022,Cash,Seattle
3270,Multi-lateral context-sensitive frame,Mystery,18.32,2,41,Female,5/1/2022,Credit Card,LA
3271,Proactive 3rdgeneration strategy,Sci-Fi,34.58,3,70,Male,9/13/2023,Credit Card,Chicago
3272,Fully-configurable asynchronous website,Fantasy,22.24,4,60,Female,9/18/2023,PayPal,NY
3273,Secured tangible definition,Sci-Fi,41.48,2,51,Female,7/9/2022,Cash,Chicago
3274,Networked mission-critical standardization,Sci-Fi,37.27,2,27,Female,12/12/2022,PayPal,NY
3275,Robust discrete budgetary management,Mystery,43.88,1,24,Male,9/8/2024,PayPal,Miami
3276,Intuitive attitude-oriented product,Fantasy,29.62,5,64,Female,7/9/2023,PayPal,NY
3277,Advanced dynamic service-desk,Non-Fiction,47.09,3,38,Female,5/12/2024,Cash,LA
3278,Upgradable national application,Sci-Fi,40.41,2,42,Female,6/17/2022,Cash,LA
3279,Profound coherent project,Fantasy,18.67,2,50,Male,5/7/2024,Cash,Miami
3280,Polarized incremental architecture,Biography,26.15,4,49,Female,12/17/2022,Cash,Seattle
3281,Integrated discrete monitoring,Biography,15.56,2,43,Female,8/31/2022,Credit Card,LA
3282,Implemented didactic productivity,Mystery,21.53,3,20,Male,6/10/2023,PayPal,LA
3283,Mandatory object-oriented framework,Biography,20.6,2,45,Female,9/27/2024,Cash,LA
3284,User-centric 3rdgeneration monitoring,Fantasy,49.62,2,60,Male,7/10/2024,PayPal,Seattle
3285,Multi-channeled well-modulated forecast,Fantasy,10.62,3,41,Female,3/12/2024,PayPal,NY
3286,Adaptive zero-defect paradigm,Biography,44.46,4,29,Male,3/24/2023,Credit Card,Chicago
3287,Robust hybrid analyzer,Sci-Fi,6.89,3,25,Female,2/2/2023,Cash,Miami
3288,Grass-roots 4thgeneration conglomeration,Biography,7.3,5,41,Male,1/25/2023,Cash,NY
3289,Adaptive executive interface,Sci-Fi,35.82,3,28,Male,7/21/2023,Cash,Miami
3290,Stand-alone 4thgeneration throughput,Fantasy,23.54,2,56,Male,4/30/2023,PayPal,Miami
3291,Enterprise-wide coherent secured line,Mystery,42.69,3,46,Female,11/18/2023,Cash,Miami
3292,Re-contextualized stable system engine,Mystery,30.03,1,44,Female,6/18/2024,Credit Card,LA
3293,Intuitive holistic archive,Biography,11.21,5,51,Female,6/1/2023,PayPal,Seattle
3294,Polarized regional product,Sci-Fi,23.06,5,62,Female,3/14/2024,Cash,LA
3295,Right-sized transitional project,Mystery,35.8,2,19,Male,1/7/2022,PayPal,Miami
3296,Fully-configurable mobile frame,Fantasy,33.61,5,39,Male,3/30/2022,PayPal,Chicago
3297,Mandatory heuristic website,Fiction,42.92,5,46,Male,10/26/2023,Credit Card,Seattle
3298,Monitored actuating open system,Non-Fiction,5.96,1,43,Male,3/25/2023,PayPal,LA
3299,Balanced even-keeled adapter,Mystery,14.72,2,47,Male,7/12/2022,PayPal,Miami
3300,Exclusive value-added Graphical User Interface,Sci-Fi,17.4,1,22,Female,7/18/2022,PayPal,Chicago
3301,Open-architected systemic superstructure,Fantasy,40.88,4,25,Male,2/26/2023,PayPal,Miami
3302,Secured responsive utilization,Fantasy,40.04,5,36,Female,6/26/2024,Cash,NY
3303,Cloned human-resource core,Mystery,13.63,4,60,Female,12/12/2023,Cash,NY
3304,Monitored local encryption,Mystery,12.01,4,35,Female,4/11/2023,PayPal,Miami
3305,Customizable content-based orchestration,Biography,9.67,5,19,Female,8/15/2022,PayPal,Miami
3306,Upgradable zero-defect frame,Mystery,47.76,4,35,Female,3/28/2022,Cash,LA
3307,Intuitive directional function,Mystery,36.53,2,70,Male,1/28/2024,Credit Card,Chicago
3308,Versatile fresh-thinking process improvement,Non-Fiction,24.99,5,43,Female,11/9/2022,PayPal,Seattle
3309,Quality-focused uniform complexity,Fiction,13.63,4,20,Male,3/13/2024,Cash,Chicago
3310,Horizontal mission-critical capability,Mystery,47.65,4,45,Male,5/8/2023,Cash,Seattle
3311,Pre-emptive needs-based utilization,Biography,32.56,4,60,Female,11/3/2023,PayPal,LA
3312,Profound national project,Fiction,14.6,5,33,Male,6/26/2023,PayPal,Chicago
3313,Focused national process improvement,Biography,24.36,1,58,Male,5/4/2024,PayPal,Miami
3314,Down-sized holistic process improvement,Mystery,9.68,2,26,Male,9/12/2023,Cash,Miami
3315,Open-architected intermediate hub,Fiction,48.54,4,61,Male,3/18/2022,Cash,Seattle
3316,Up-sized object-oriented portal,Mystery,30.98,5,32,Male,12/5/2022,PayPal,Seattle
3317,Reactive discrete analyzer,Mystery,5.35,1,63,Male,2/6/2024,PayPal,Seattle
3318,Multi-layered transitional toolset,Fantasy,35.51,5,48,Female,5/2/2023,Credit Card,Miami
3319,Front-line client-server open architecture,Non-Fiction,46.3,5,57,Female,6/9/2022,PayPal,Chicago
3320,Customizable local archive,Fantasy,24.64,2,54,Male,8/12/2022,PayPal,NY
3321,Intuitive multimedia matrix,Sci-Fi,9.64,5,39,Female,6/27/2022,PayPal,LA
3322,Adaptive attitude-oriented paradigm,Sci-Fi,14.41,2,47,Female,2/27/2024,PayPal,Seattle
3323,Switchable needs-based product,Fantasy,6.38,2,68,Male,7/17/2024,Credit Card,Chicago
3324,Integrated reciprocal portal,Fiction,28.95,2,59,Male,1/10/2023,Cash,Miami
3325,Virtual responsive installation,Mystery,18.66,4,61,Male,6/30/2024,Cash,Seattle
3326,Multi-lateral 24hour definition,Fiction,13.37,2,23,Female,4/23/2024,PayPal,NY
3327,Grass-roots 3rdgeneration parallelism,Mystery,7.22,4,29,Female,11/23/2023,PayPal,Seattle
3328,Multi-lateral needs-based access,Fiction,27.8,2,66,Female,5/20/2023,Credit Card,Miami
3329,Balanced secondary paradigm,Fantasy,43.12,1,59,Female,12/25/2023,PayPal,NY
3330,Networked 24hour open system,Fiction,15.43,2,70,Female,1/23/2022,PayPal,NY
3331,Stand-alone fresh-thinking hardware,Fantasy,23.5,4,32,Male,8/20/2023,Credit Card,LA
3332,Robust encompassing Graphic Interface,Biography,10.87,3,61,Male,2/27/2024,PayPal,Seattle
3333,Networked user-facing benchmark,Sci-Fi,16.96,4,26,Male,3/29/2022,Credit Card,NY
3334,User-centric user-facing migration,Fiction,6.19,1,64,Male,7/14/2022,Cash,NY
3335,Devolved scalable neural-net,Non-Fiction,6.53,2,34,Female,10/1/2023,PayPal,Chicago
3336,Multi-lateral coherent website,Biography,13.45,4,31,Female,9/14/2023,Credit Card,Seattle
3337,Networked asymmetric functionalities,Mystery,32.41,5,26,Female,7/31/2023,Cash,LA
3338,Stand-alone holistic open system,Fiction,19.26,2,20,Female,7/3/2023,Credit Card,Miami
3339,Configurable background model,Fantasy,36.81,5,70,Male,4/3/2024,Cash,Miami
3340,Networked clear-thinking matrix,Fantasy,47.19,2,51,Female,4/26/2023,Credit Card,Seattle
3341,Optional systemic emulation,Mystery,35.54,3,47,Female,4/21/2023,PayPal,NY
3342,Vision-oriented background strategy,Fiction,43.75,1,65,Male,12/15/2022,Cash,NY
3343,Proactive content-based intranet,Fantasy,24.06,3,35,Male,6/15/2023,Cash,LA
3344,Ergonomic exuding benchmark,Fiction,18.56,3,56,Female,7/5/2023,Cash,NY
3345,Grass-roots user-facing encoding,Sci-Fi,40.42,1,63,Female,12/17/2022,Credit Card,Seattle
3346,Business-focused interactive software,Fiction,46.29,3,29,Female,12/27/2022,Cash,Seattle
3347,Total encompassing infrastructure,Non-Fiction,10.86,5,62,Female,3/19/2023,Cash,NY
3348,Right-sized asynchronous task-force,Fantasy,34.73,1,47,Female,9/1/2024,Credit Card,Miami
3349,Function-based interactive architecture,Fiction,14.69,1,20,Female,12/17/2023,Cash,LA
3350,Cross-platform discrete emulation,Fantasy,39,2,69,Female,7/1/2022,Credit Card,Miami
3351,Operative secondary encryption,Non-Fiction,31.68,5,54,Male,4/29/2022,PayPal,NY
3352,Robust object-oriented hub,Fantasy,39.15,2,36,Female,3/14/2023,Cash,LA
3353,Vision-oriented zero tolerance standardization,Mystery,7.42,5,55,Male,12/2/2022,Cash,Miami
3354,Cross-platform dedicated paradigm,Biography,41.75,5,24,Female,2/27/2024,Cash,Chicago
3355,Ergonomic high-level encoding,Sci-Fi,25.97,3,22,Male,6/3/2022,Credit Card,Chicago
3356,Reduced intangible superstructure,Fantasy,37.42,4,54,Male,3/29/2024,Cash,Miami
3357,Innovative multi-tasking pricing structure,Mystery,21.3,5,66,Female,7/14/2024,PayPal,LA
3358,Programmable well-modulated focus group,Fantasy,16.08,1,46,Female,8/2/2022,Credit Card,LA
3359,Centralized secondary secured line,Fantasy,48.47,4,52,Male,1/1/2024,Credit Card,Miami
3360,Progressive hybrid data-warehouse,Sci-Fi,15.68,2,56,Female,10/19/2023,PayPal,Miami
3361,Persistent systematic workforce,Non-Fiction,27.66,4,51,Female,8/1/2024,Cash,LA
3362,Open-source even-keeled moderator,Non-Fiction,23.39,5,62,Male,9/22/2022,Cash,Seattle
3363,Customizable systematic Local Area Network,Fiction,34.96,3,68,Female,2/20/2022,PayPal,Chicago
3364,Advanced logistical workforce,Fantasy,20.39,1,64,Male,12/17/2023,PayPal,Chicago
3365,Phased real-time flexibility,Sci-Fi,29.13,4,58,Male,4/11/2024,Cash,NY
3366,Business-focused static capacity,Biography,19.19,1,24,Male,3/12/2023,Cash,LA
3367,Visionary next generation toolset,Sci-Fi,16.57,1,57,Male,10/28/2022,Cash,NY
3368,Optional radical functionalities,Fantasy,34.94,2,37,Male,8/24/2024,Credit Card,Miami
3369,Cross-platform uniform intranet,Biography,29.29,5,46,Female,12/7/2023,PayPal,Chicago
3370,Balanced even-keeled instruction set,Mystery,38.54,4,25,Female,9/4/2023,PayPal,LA
3371,Synchronized fault-tolerant structure,Fantasy,5.72,3,65,Male,12/9/2022,Cash,NY
3372,Public-key homogeneous emulation,Fiction,34.55,3,23,Male,10/15/2022,Cash,Seattle
3373,User-friendly user-facing analyzer,Fantasy,6.35,1,29,Female,7/11/2023,Credit Card,LA
3374,Programmable asynchronous hub,Mystery,13.49,5,33,Male,11/25/2022,Credit Card,Miami
3375,Networked bifurcated conglomeration,Mystery,15.77,5,69,Male,6/19/2022,PayPal,Miami
3376,Face-to-face secondary hardware,Biography,41.5,5,43,Female,4/23/2023,Cash,LA
3377,Sharable discrete functionalities,Biography,21.75,4,44,Male,12/9/2023,Credit Card,NY
3378,Multi-lateral background artificial intelligence,Fiction,17.53,3,31,Female,7/13/2023,Cash,Chicago
3379,Multi-channeled human-resource productivity,Fiction,5.67,5,20,Female,12/1/2023,Cash,Seattle
3380,Multi-layered zero-defect capability,Mystery,25.08,5,21,Male,10/6/2023,Cash,Chicago
3381,Programmable secondary array,Non-Fiction,17.06,5,67,Female,9/15/2023,Cash,Miami
3382,Reverse-engineered background leverage,Fantasy,22.27,1,28,Male,6/13/2023,PayPal,Chicago
3383,Synergistic static installation,Mystery,36.2,3,47,Male,12/19/2022,Credit Card,Chicago
3384,Streamlined global alliance,Mystery,10.87,5,36,Female,1/1/2024,PayPal,Chicago
3385,Profit-focused zero-defect artificial intelligence,Sci-Fi,29.34,5,45,Female,7/7/2023,Credit Card,LA
3386,Re-engineered 4thgeneration definition,Non-Fiction,46.44,4,68,Male,4/19/2022,Credit Card,Miami
3387,Adaptive actuating parallelism,Mystery,22.6,3,52,Female,8/17/2022,Credit Card,Miami
3388,Seamless intermediate product,Fiction,14.31,2,54,Male,5/27/2024,PayPal,LA
3389,Adaptive tertiary secured line,Mystery,41.4,4,41,Male,7/18/2024,PayPal,Seattle
3390,Re-engineered context-sensitive definition,Fiction,10.98,2,65,Male,8/22/2022,PayPal,LA
3391,Visionary empowering knowledgebase,Fiction,33.92,3,70,Male,1/22/2023,Credit Card,NY
3392,Persistent bifurcated collaboration,Mystery,25.56,5,68,Male,1/3/2023,Cash,Miami
3393,Progressive multimedia encryption,Mystery,8.66,2,24,Male,3/26/2024,PayPal,Seattle
3394,Vision-oriented high-level superstructure,Mystery,40.72,1,66,Female,8/19/2024,Cash,LA
3395,Diverse modular initiative,Mystery,5.6,2,64,Male,1/17/2023,Cash,Seattle
3396,Future-proofed stable Graphic Interface,Fiction,33.69,4,48,Male,4/22/2023,Cash,LA
3397,Exclusive secondary project,Non-Fiction,41.01,3,30,Female,2/27/2023,Cash,NY
3398,Persistent multimedia infrastructure,Biography,35.35,3,23,Male,10/6/2023,Credit Card,NY
3399,Ergonomic hybrid database,Fiction,34.23,1,68,Female,7/18/2024,Credit Card,Miami
3400,Re-engineered 3rdgeneration model,Sci-Fi,39.8,2,54,Female,1/18/2023,PayPal,Chicago
3401,Cross-platform systematic architecture,Fantasy,16.22,4,56,Female,3/19/2022,Credit Card,Miami
3402,Reduced leadingedge help-desk,Fantasy,23.73,2,58,Female,6/14/2024,Cash,NY
3403,Reduced upward-trending alliance,Non-Fiction,38.16,1,70,Male,10/5/2022,Cash,NY
3404,Universal eco-centric matrices,Fiction,39.11,1,50,Male,8/5/2023,Cash,NY
3405,Proactive multi-tasking capacity,Non-Fiction,37.65,5,53,Male,2/29/2024,Cash,Miami
3406,Mandatory asymmetric process improvement,Non-Fiction,29.81,5,64,Male,7/12/2022,Credit Card,Miami
3407,Persevering needs-based array,Non-Fiction,46.2,5,60,Female,10/18/2023,Cash,NY
3408,Visionary regional groupware,Biography,13.38,3,25,Female,3/30/2024,Credit Card,NY
3409,Reactive multi-state groupware,Mystery,44.43,4,54,Male,9/3/2024,Cash,LA
3410,Versatile full-range toolset,Fiction,27.92,5,23,Male,1/4/2022,PayPal,Seattle
3411,Robust leadingedge moratorium,Fantasy,49,1,53,Male,5/17/2023,Cash,Seattle
3412,Ameliorated exuding matrices,Sci-Fi,43.18,5,25,Female,5/28/2024,Cash,Miami
3413,Horizontal leadingedge initiative,Non-Fiction,16.69,1,69,Female,1/1/2024,Cash,Seattle
3414,Profit-focused foreground array,Fiction,22.44,2,28,Male,3/26/2023,PayPal,Miami
3415,Phased directional middleware,Non-Fiction,24.26,5,33,Male,3/3/2022,Credit Card,Miami
3416,Grass-roots tertiary emulation,Fiction,40.12,4,61,Male,1/15/2024,Credit Card,Chicago
3417,Horizontal bottom-line methodology,Sci-Fi,26.22,1,57,Female,5/21/2022,Credit Card,Seattle
3418,Persevering secondary application,Fantasy,36.25,1,38,Female,11/30/2022,PayPal,Seattle
3419,Versatile multi-tasking leverage,Biography,27.14,1,35,Male,1/16/2024,PayPal,Chicago
3420,Profound asynchronous projection,Fantasy,38.14,2,24,Male,8/1/2023,Cash,Chicago
3421,Implemented contextually-based support,Fantasy,47.89,5,26,Female,1/10/2023,PayPal,Chicago
3422,Versatile next generation website,Sci-Fi,10.09,1,54,Female,9/4/2024,Credit Card,LA
3423,Persistent optimal approach,Non-Fiction,18.79,5,28,Female,7/20/2022,Credit Card,Seattle
3424,Implemented modular leverage,Sci-Fi,24.52,1,63,Male,5/17/2023,Credit Card,Miami
3425,Profit-focused 6thgeneration website,Non-Fiction,42.17,4,43,Female,7/9/2023,Cash,LA
3426,Programmable web-enabled workforce,Fantasy,44.42,1,42,Male,9/12/2024,Cash,Seattle
3427,Synergistic foreground approach,Biography,42.49,4,49,Female,7/1/2023,Credit Card,LA
3428,Multi-tiered high-level portal,Fantasy,14.88,1,20,Male,7/7/2023,Cash,NY
3429,Diverse foreground flexibility,Sci-Fi,32.98,3,25,Female,9/30/2023,Credit Card,Chicago
3430,Triple-buffered well-modulated ability,Fiction,17.14,1,38,Female,4/11/2022,Cash,Seattle
3431,Enterprise-wide eco-centric open system,Fiction,47.98,5,26,Male,6/17/2022,Credit Card,Miami
3432,Diverse multi-tasking structure,Non-Fiction,29.43,1,69,Female,9/19/2022,Cash,Miami
3433,Phased fresh-thinking model,Fiction,5.46,5,19,Male,11/17/2023,PayPal,NY
3434,Compatible foreground data-warehouse,Sci-Fi,37.73,5,53,Male,4/12/2023,Credit Card,Miami
3435,Assimilated clear-thinking Local Area Network,Sci-Fi,40.58,3,54,Female,2/10/2022,Cash,NY
3436,Optimized empowering firmware,Fantasy,17.1,4,34,Female,2/7/2023,Cash,Chicago
3437,Robust asynchronous system engine,Biography,42.65,4,41,Male,2/20/2024,PayPal,Chicago
3438,Reverse-engineered executive collaboration,Sci-Fi,21.74,3,26,Male,3/12/2022,Cash,Miami
3439,Profound secondary software,Biography,17.13,1,38,Male,3/29/2022,PayPal,LA
3440,Realigned multimedia throughput,Sci-Fi,48.95,3,67,Male,5/23/2023,Credit Card,Miami
3441,User-friendly holistic implementation,Fiction,17.83,3,44,Female,4/9/2022,PayPal,Seattle
3442,User-centric motivating superstructure,Mystery,10.36,4,43,Male,1/25/2024,Credit Card,Chicago
3443,Versatile optimizing flexibility,Sci-Fi,18.04,5,48,Female,1/21/2024,PayPal,Seattle
3444,Persevering real-time firmware,Fiction,43.49,4,51,Female,7/24/2022,Credit Card,Seattle
3445,Persevering homogeneous utilization,Sci-Fi,15.35,3,22,Female,4/19/2022,Credit Card,Seattle
3446,Distributed homogeneous hub,Biography,35.88,5,39,Female,11/26/2022,PayPal,Seattle
3447,De-engineered high-level framework,Non-Fiction,27.6,2,21,Male,5/4/2023,Credit Card,LA
3448,Centralized tangible time-frame,Fiction,26.76,2,63,Female,1/5/2022,PayPal,NY
3449,Face-to-face multimedia emulation,Mystery,11.22,1,46,Female,5/1/2024,Cash,Seattle
3450,Phased optimizing capacity,Non-Fiction,5.95,3,20,Female,11/3/2023,Cash,LA
3451,Realigned content-based encryption,Fiction,19.88,3,50,Female,2/22/2024,Credit Card,Seattle
3452,Intuitive systemic intranet,Biography,48.87,5,62,Female,4/20/2022,Credit Card,Chicago
3453,Customizable interactive matrices,Non-Fiction,38.44,3,44,Female,2/25/2023,PayPal,Chicago
3454,Optional attitude-oriented data-warehouse,Biography,37.66,4,20,Female,5/21/2024,Credit Card,Miami
3455,Assimilated mission-critical benchmark,Mystery,46.95,5,36,Male,1/11/2023,Credit Card,Seattle
3456,Universal mobile system engine,Fantasy,49.49,5,26,Female,2/1/2023,PayPal,NY
3457,Sharable needs-based open architecture,Biography,30.01,4,24,Male,11/28/2022,PayPal,Chicago
3458,Networked interactive open architecture,Non-Fiction,45.99,1,53,Female,3/13/2023,PayPal,Seattle
3459,Multi-layered web-enabled budgetary management,Mystery,8.25,5,56,Male,3/26/2024,PayPal,Seattle
3460,Operative demand-driven installation,Fiction,37.51,4,34,Female,9/25/2024,PayPal,LA
3461,Cross-group full-range conglomeration,Sci-Fi,23.81,1,45,Male,3/24/2022,Credit Card,Seattle
3462,Exclusive encompassing data-warehouse,Mystery,35.98,4,20,Male,4/10/2023,Credit Card,Chicago
3463,Phased well-modulated support,Mystery,31.23,5,39,Female,3/25/2022,Cash,Chicago
3464,Team-oriented optimal ability,Fantasy,42.27,1,34,Male,6/19/2024,Credit Card,NY
3465,Implemented bifurcated function,Fiction,42.93,3,32,Male,3/19/2022,PayPal,Chicago
3466,Diverse 24/7 application,Biography,38.9,5,28,Female,10/28/2023,Cash,Chicago
3467,Polarized impactful firmware,Sci-Fi,37.54,2,57,Female,6/4/2024,Credit Card,Seattle
3468,Multi-tiered multi-state customer loyalty,Fantasy,10.69,1,18,Female,12/9/2022,PayPal,NY
3469,Networked optimal productivity,Mystery,32.75,1,44,Female,1/16/2024,Credit Card,Chicago
3470,Persistent bifurcated time-frame,Biography,33.82,1,28,Male,12/21/2023,PayPal,LA
3471,Universal actuating help-desk,Sci-Fi,38.52,3,51,Male,2/27/2022,Credit Card,LA
3472,Devolved modular artificial intelligence,Fiction,20.42,4,66,Male,12/11/2023,Cash,NY
3473,Function-based 6thgeneration neural-net,Sci-Fi,35.08,1,47,Male,9/4/2022,PayPal,LA
3474,Focused secondary infrastructure,Fantasy,36.42,4,50,Female,4/11/2024,PayPal,LA
3475,Intuitive intangible paradigm,Fantasy,46.8,1,52,Male,1/3/2024,Credit Card,Miami
3476,Devolved grid-enabled service-desk,Fiction,17.25,5,32,Female,12/29/2023,Cash,Miami
3477,Front-line logistical extranet,Fiction,9.9,4,70,Male,2/3/2024,PayPal,Miami
3478,Customizable incremental circuit,Sci-Fi,23.24,5,27,Female,11/3/2022,Credit Card,Seattle
3479,Networked static productivity,Sci-Fi,13.84,2,61,Male,4/6/2022,Credit Card,LA
3480,Automated interactive Graphic Interface,Fantasy,7.45,3,22,Male,9/26/2023,Cash,Seattle
3481,Extended zero administration budgetary management,Fiction,13.96,5,57,Female,10/6/2022,Credit Card,Miami
3482,Synergized bandwidth-monitored emulation,Fiction,15.76,4,51,Female,3/17/2022,PayPal,Miami
3483,Open-architected explicit contingency,Mystery,39.32,3,37,Male,9/10/2023,PayPal,Miami
3484,Innovative uniform productivity,Fantasy,12.69,5,50,Male,11/15/2023,Cash,Seattle
3485,Synergized object-oriented methodology,Mystery,41.31,1,41,Male,4/29/2023,Cash,NY
3486,Grass-roots empowering encoding,Non-Fiction,11.95,3,63,Female,10/28/2022,PayPal,Seattle
